stationID,time,hour,temp,humid,wind_speed,pressure
1,2013-04-25,14:00:00,53.06,33.36,16.11092,1022.1
2,2013-04-25,14:00:00,51.98,34.72,23.0156,1022
3,2013-04-25,14:00:00,51.08,38.96,19.56326,1021.8
1,2013-04-25,15:00:00,55.94,27.65,13.80936,1022.2
2,2013-04-25,15:00:00,55.04,29.89,19.56326,1022.3
3,2013-04-25,15:00:00,53.06,34.89,14.96014,1021.9
1,2013-04-25,16:00:00,57.02,22.48,12.65858,1022.5
2,2013-04-25,16:00:00,57.02,27.82,14.96014,1022.5
3,2013-04-25,16:00:00,55.94,28.93,13.80936,1022
1,2013-04-25,17:00:00,60.08,23.83,11.5078,1022.3
2,2013-04-25,17:00:00,60.08,22.77,14.96014,1022.4
3,2013-04-25,17:00:00,57.02,25.41,14.96014,1022
1,2013-04-25,18:00:00,62.96,20.56,9.20624,1021.7
2,2013-04-25,18:00:00,60.08,20.14,11.5078,1022
3,2013-04-25,18:00:00,60.08,20.93,8.05546,1021.6
1,2013-04-25,19:00:00,62.96,18.19,5.7539,1021.3
2,2013-04-25,19:00:00,62.96,18.19,11.5078,1021.8
3,2013-04-25,19:00:00,62.06,18.78,8.05546,1021.2
1,2013-04-25,20:00:00,64.04,17.52,0,1021.2
2,2013-04-25,20:00:00,62.06,26.19,14.96014,1021.7
3,2013-04-25,20:00:00,62.96,18.19,8.05546,1021.1
1,2013-04-25,21:00:00,64.94,16.97,3.45234,1021
2,2013-04-25,21:00:00,60.98,25.07,12.65858,1021.8
3,2013-04-25,21:00:00,64.94,15.59,3.45234,1021.1
1,2013-04-25,22:00:00,64.94,16.97,5.7539,1021.3
2,2013-04-25,22:00:00,57.02,43.53,16.11092,1022
3,2013-04-25,22:00:00,66.92,12.74,5.7539,1021.2
1,2013-04-25,23:00:00,62.96,26.53,9.20624,1021.7
2,2013-04-25,23:00:00,53.06,50.28,16.11092,1022.6
3,2013-04-25,23:00:00,62.96,23.38,13.80936,1021.5
1,2013-04-26,NA,60.98,23.08,12.65858,1022.1
2,2013-04-26,NA,50,58.34,16.11092,1022.9
3,2013-04-26,NA,60.08,28.1,6.90468,1022.2
1,2013-04-26,01:00:00,59,33.1,6.90468,1023.1
2,2013-04-26,01:00:00,50,58.34,13.80936,1023.9
3,2013-04-26,01:00:00,55.94,35.37,8.05546,1023.2
1,2013-04-26,02:00:00,55.04,50.58,6.90468,1024.1
2,2013-04-26,02:00:00,50,65.8,10.35702,1024.8
3,2013-04-26,02:00:00,55.04,44.8,9.20624,1024
1,2013-04-26,03:00:00,51.98,56.58,9.20624,1024.4
2,2013-04-26,03:00:00,48.02,70.86,8.05546,1025
3,2013-04-26,03:00:00,55.04,44.8,9.20624,1024.4
1,2013-04-26,04:00:00,48.92,63.39,9.20624,1024.8
2,2013-04-26,04:00:00,48.92,68.51,10.35702,1025.4
3,2013-04-26,04:00:00,55.04,43.21,8.05546,1024.6
1,2013-04-26,05:00:00,50,58.34,0,1024.9
2,2013-04-26,05:00:00,46.94,73.79,8.05546,1025.4
3,2013-04-26,05:00:00,53.96,44.95,6.90468,1024.8
1,2013-04-26,06:00:00,50,58.34,3.45234,1025
2,2013-04-26,06:00:00,46.04,76.35,5.7539,1025.3
3,2013-04-26,06:00:00,53.06,48.16,0,1024.7
1,2013-04-26,07:00:00,48.92,58.61,3.45234,1025.1
2,2013-04-26,07:00:00,44.96,79.54,5.7539,1025.6
3,2013-04-26,07:00:00,53.06,46.46,0,1025
1,2013-04-26,08:00:00,48.92,58.61,3.45234,1025.5
2,2013-04-26,08:00:00,44.96,82.38,3.45234,1025.9
3,2013-04-26,08:00:00,51.08,56.05,0,1025.3
1,2013-04-26,09:00:00,48.02,49.5,3.45234,1026.2
2,2013-04-26,09:00:00,44.96,82.38,5.7539,1026.5
3,2013-04-26,09:00:00,53.96,39.72,6.90468,1026
1,2013-04-26,10:00:00,48.02,49.5,0,1026.9
2,2013-04-26,10:00:00,48.02,73.39,0,1027.2
3,2013-04-26,10:00:00,51.98,50.11,4.60312,1026.6
1,2013-04-26,11:00:00,51.98,40.88,5.7539,1027.7
2,2013-04-26,11:00:00,50,58.34,10.35702,1027.9
3,2013-04-26,11:00:00,53.06,41.05,6.90468,1027.5
1,2013-04-26,12:00:00,53.96,39.72,12.65858,1028.4
2,2013-04-26,12:00:00,55.04,39.61,11.5078,1028.3
3,2013-04-26,12:00:00,53.96,39.72,9.20624,1028.3
1,2013-04-26,13:00:00,55.94,41.82,12.65858,1029
2,2013-04-26,13:00:00,55.94,38.34,16.11092,1028.7
3,2013-04-26,13:00:00,53.96,43.04,16.11092,1028.9
1,2013-04-26,14:00:00,57.92,40.37,9.20624,1029
2,2013-04-26,14:00:00,57.92,37.28,13.80936,1029
3,2013-04-26,14:00:00,55.94,41.82,13.80936,1029
1,2013-04-26,15:00:00,60.08,36.04,6.90468,1029.1
2,2013-04-26,15:00:00,60.08,36.04,8.05546,1029.2
3,2013-04-26,15:00:00,57.92,38.94,9.20624,1029.1
1,2013-04-26,16:00:00,62.06,28.41,6.90468,1028.7
2,2013-04-26,16:00:00,62.06,32.17,6.90468,1029
3,2013-04-26,16:00:00,60.08,31.85,4.60312,1028.7
1,2013-04-26,17:00:00,60.98,27.21,8.05546,1028.3
2,2013-04-26,17:00:00,62.96,25.38,6.90468,1028.4
3,2013-04-26,17:00:00,62.06,30.8,5.7539,1028.1
1,2013-04-26,18:00:00,64.94,22.81,8.05546,1027.8
2,2013-04-26,18:00:00,62.96,27.53,11.5078,1028.1
3,2013-04-26,18:00:00,64.04,26.5,8.05546,1027.7
1,2013-04-26,19:00:00,64.04,23.54,4.60312,1027.5
2,2013-04-26,19:00:00,64.04,25.54,10.35702,1027.9
3,2013-04-26,19:00:00,64.04,24.43,10.35702,1027.4
1,2013-04-26,20:00:00,66.02,18.48,6.90468,1027.1
2,2013-04-26,20:00:00,64.04,23.54,14.96014,1027.6
3,2013-04-26,20:00:00,64.94,21.81,9.20624,1027
1,2013-04-26,21:00:00,66.02,16.35,8.05546,1027.1
2,2013-04-26,21:00:00,62.06,30.8,13.80936,1027.5
3,2013-04-26,21:00:00,64.94,19.18,6.90468,1026.8
1,2013-04-26,22:00:00,66.02,15.61,8.05546,1027.1
2,2013-04-26,22:00:00,59,38.83,13.80936,1027.8
3,2013-04-26,22:00:00,64.94,19.18,4.60312,1027
1,2013-04-26,23:00:00,64.94,16.97,4.60312,1027.3
2,2013-04-26,23:00:00,55.94,48.95,11.5078,1028.1
3,2013-04-26,23:00:00,64.04,23.54,9.20624,1027.2
1,2013-04-27,NA,60.98,33.42,6.90468,1027.4
2,2013-04-27,NA,53.96,46.6,10.35702,1028.2
3,2013-04-27,NA,60.98,29.52,9.20624,1027.5
1,2013-04-27,01:00:00,57.92,42.14,4.60312,1028.3
2,2013-04-27,01:00:00,51.08,58.49,4.60312,1029
3,2013-04-27,01:00:00,59,33.1,6.90468,1028.2
1,2013-04-27,02:00:00,57.92,43.67,0,1028.7
2,2013-04-27,02:00:00,50,63.08,5.7539,1029.3
3,2013-04-27,02:00:00,57.02,38.51,4.60312,1028.6
1,2013-04-27,03:00:00,55.04,38.19,11.5078,1029.1
2,2013-04-27,03:00:00,48.92,70.95,6.90468,1029.3
3,2013-04-27,03:00:00,55.94,41.82,8.05546,1028.8
1,2013-04-27,04:00:00,53.06,41.05,10.35702,1029.5
2,2013-04-27,04:00:00,48.92,68.51,0,1029.7
3,2013-04-27,04:00:00,55.04,41.38,9.20624,1029.5
1,2013-04-27,05:00:00,51.98,42.72,10.35702,1029.9
2,2013-04-27,05:00:00,51.08,51.81,8.05546,1030
3,2013-04-27,05:00:00,53.96,38.01,10.35702,1029.9
1,2013-04-27,06:00:00,48.92,47.86,9.20624,1030
2,2013-04-27,06:00:00,51.08,42.26,10.35702,1030.1
3,2013-04-27,06:00:00,51.98,44.31,8.05546,1029.9
1,2013-04-27,07:00:00,48.02,49.5,8.05546,1029.6
2,2013-04-27,07:00:00,48.02,49.5,5.7539,1029.7
3,2013-04-27,07:00:00,51.08,45.81,4.60312,1029.5
1,2013-04-27,08:00:00,44.96,53.17,6.90468,1029.7
2,2013-04-27,08:00:00,46.94,51.55,5.7539,1029.7
3,2013-04-27,08:00:00,50,42.39,5.7539,1029.6
1,2013-04-27,09:00:00,46.04,49.19,5.7539,1029.7
2,2013-04-27,09:00:00,46.04,51.03,6.90468,1029.8
3,2013-04-27,09:00:00,50,42.39,5.7539,1029.6
1,2013-04-27,10:00:00,44.96,51.24,5.7539,1029.7
2,2013-04-27,10:00:00,46.94,47.54,8.05546,1029.8
3,2013-04-27,10:00:00,48.92,44.14,4.60312,1029.5
1,2013-04-27,11:00:00,46.94,51.55,5.7539,1030.1
2,2013-04-27,11:00:00,48.02,49.5,6.90468,1030.3
3,2013-04-27,11:00:00,48.92,44.14,6.90468,1030.1
1,2013-04-27,12:00:00,51.08,42.26,9.20624,1030.4
2,2013-04-27,12:00:00,51.98,37.68,9.20624,1030.4
3,2013-04-27,12:00:00,51.08,40.73,4.60312,1030.2
1,2013-04-27,13:00:00,53.96,36.63,8.05546,1030.4
2,2013-04-27,13:00:00,55.04,35.22,10.35702,1030.5
3,2013-04-27,13:00:00,53.96,36.63,0,1030.2
1,2013-04-27,14:00:00,57.92,30.36,6.90468,1030.1
2,2013-04-27,14:00:00,59,29.2,8.05546,1030.3
3,2013-04-27,14:00:00,57.02,32.78,3.45234,1030.1
1,2013-04-27,15:00:00,60.08,28.1,4.60312,1030
2,2013-04-27,15:00:00,60.98,27.21,6.90468,1030.3
3,2013-04-27,15:00:00,60.08,29.38,5.7539,1030
1,2013-04-27,16:00:00,62.96,24.45,4.60312,1029.4
2,2013-04-27,16:00:00,64.04,20.72,10.35702,1029.6
3,2013-04-27,16:00:00,62.06,21.22,9.20624,1029.4
1,2013-04-27,17:00:00,66.92,21.3,8.05546,1028.4
2,2013-04-27,17:00:00,64.94,15.59,9.20624,1028.8
3,2013-04-27,17:00:00,64.04,21.68,5.7539,1028.4
1,2013-04-27,18:00:00,68,19.62,6.90468,1027.5
2,2013-04-27,18:00:00,64.04,32.49,13.80936,1028.1
3,2013-04-27,18:00:00,64.94,17.64,0,1027.7
1,2013-04-27,19:00:00,68,18.06,8.05546,1026.7
2,2013-04-27,19:00:00,62.96,28.77,12.65858,1027.6
3,2013-04-27,19:00:00,66.02,17.79,3.45234,1027
1,2013-04-27,20:00:00,68,18.89,5.7539,1025.9
2,2013-04-27,20:00:00,64.04,23.54,10.35702,1026.8
3,2013-04-27,20:00:00,66.92,17.91,5.7539,1026.1
1,2013-04-27,21:00:00,68,20.52,8.05546,1025.7
2,2013-04-27,21:00:00,60.08,40.43,16.11092,1026.7
3,2013-04-27,21:00:00,66.92,20.36,6.90468,1025.8
1,2013-04-27,22:00:00,66.02,25.85,10.35702,1025.5
2,2013-04-27,22:00:00,57.92,38.94,12.65858,1026.6
3,2013-04-27,22:00:00,64.4,34.22,12.65858,NA
1,2013-04-27,23:00:00,64.04,28.73,9.20624,1025.5
2,2013-04-27,23:00:00,53.96,54.51,13.80936,1026.5
3,2013-04-27,23:00:00,60.98,28.45,12.65858,1025.6
1,2013-04-28,NA,62.06,30.8,9.20624,1025.5
2,2013-04-28,NA,51.98,56.58,10.35702,1026.5
3,2013-04-28,NA,59,31.68,8.05546,1025.7
1,2013-04-28,01:00:00,59,31.68,8.05546,1026.2
2,2013-04-28,01:00:00,51.08,60.6,8.05546,1027
3,2013-04-28,01:00:00,57.02,36.87,9.20624,1026.1
1,2013-04-28,02:00:00,57.02,35.54,5.7539,1026.5
2,2013-04-28,02:00:00,50,65.8,5.7539,1027.1
3,2013-04-28,02:00:00,57.92,34.41,6.90468,1026.3
1,2013-04-28,03:00:00,55.94,34.09,5.7539,1026.3
2,2013-04-28,03:00:00,50,71.07,4.60312,1027
3,2013-04-28,03:00:00,59,25.91,6.90468,1026.3
1,2013-04-28,04:00:00,55.04,35.22,5.7539,1026.2
2,2013-04-28,04:00:00,50,74.1,3.45234,1026.8
3,2013-04-28,04:00:00,57.92,27.96,3.45234,1026.3
1,2013-04-28,05:00:00,53.96,38.01,4.60312,1026.2
2,2013-04-28,05:00:00,48.92,77.14,3.45234,1026.8
3,2013-04-28,05:00:00,55.94,35.37,3.45234,1026.2
1,2013-04-28,06:00:00,53.06,41.05,4.60312,1025.9
2,2013-04-28,06:00:00,46.94,79.7,3.45234,1026.7
3,2013-04-28,06:00:00,55.04,38.19,3.45234,1026.1
1,2013-04-28,07:00:00,51.98,46.28,0,1025.3
2,2013-04-28,07:00:00,46.04,79.07,4.60312,1026
3,2013-04-28,07:00:00,53.96,43.04,4.60312,1025.4
1,2013-04-28,08:00:00,51.08,51.81,3.45234,1025.4
2,2013-04-28,08:00:00,46.94,83.09,6.90468,1025.9
3,2013-04-28,08:00:00,53.06,44.48,6.90468,1025.3
1,2013-04-28,09:00:00,50,53.92,3.45234,1025.4
2,2013-04-28,09:00:00,46.94,86.02,5.7539,1026
3,2013-04-28,09:00:00,51.98,56.58,6.90468,1025.3
1,2013-04-28,10:00:00,48.02,62.82,3.45234,1025.4
2,2013-04-28,10:00:00,46.94,86.02,5.7539,1025.7
3,2013-04-28,10:00:00,51.08,58.49,6.90468,1025.1
1,2013-04-28,11:00:00,48.92,65.67,3.45234,1025.6
2,2013-04-28,11:00:00,48.02,82.59,0,1026.3
3,2013-04-28,11:00:00,51.98,56.58,5.7539,1025.6
1,2013-04-28,12:00:00,53.06,56.34,0,1026.3
2,2013-04-28,12:00:00,53.06,68.5,6.90468,1026.8
3,2013-04-28,12:00:00,53.96,56.86,0,1026.1
1,2013-04-28,13:00:00,55.04,54.67,0,1026.5
2,2013-04-28,13:00:00,53.96,69.08,8.05546,1027.3
3,2013-04-28,13:00:00,57.02,50.88,0,1026.4
1,2013-04-28,14:00:00,60.98,45.74,0,1026.2
2,2013-04-28,14:00:00,55.04,66.41,11.5078,1027.1
3,2013-04-28,14:00:00,60.08,49.25,6.90468,1026.2
1,2013-04-28,15:00:00,64.04,41.06,3.45234,1026
2,2013-04-28,15:00:00,59,51.18,11.5078,1027
3,2013-04-28,15:00:00,62.06,44.02,8.05546,1026
1,2013-04-28,16:00:00,66.92,35.87,6.90468,1025.7
2,2013-04-28,16:00:00,60.08,49.25,11.5078,1026.9
3,2013-04-28,16:00:00,64.94,36.83,8.05546,1025.8
1,2013-04-28,17:00:00,66.92,35.87,13.80936,1025
2,2013-04-28,17:00:00,60.98,39.15,13.80936,1026.4
3,2013-04-28,17:00:00,66.02,34.24,10.35702,1025.3
1,2013-04-28,18:00:00,64.94,26.84,13.80936,1024.8
2,2013-04-28,18:00:00,62.96,31.17,13.80936,1026
3,2013-04-28,18:00:00,66.92,29.39,12.65858,1024.9
1,2013-04-28,19:00:00,68,23.1,11.5078,1024.2
2,2013-04-28,19:00:00,60.08,40.43,17.2617,1025.7
3,2013-04-28,19:00:00,64.04,18.2,17.2617,1024.4
1,2013-04-28,20:00:00,64.94,29.08,11.5078,1023.8
2,2013-04-28,20:00:00,60.08,36.04,13.80936,1025.2
3,2013-04-28,20:00:00,64.94,25.68,17.2617,1024.2
1,2013-04-28,21:00:00,64.04,31.34,12.65858,1023.4
2,2013-04-28,21:00:00,57.02,40.22,13.80936,1024.9
3,2013-04-28,21:00:00,62.06,26.19,19.56326,1023.7
1,2013-04-28,22:00:00,62.96,31.17,10.35702,1023
2,2013-04-28,22:00:00,55.94,38.34,13.80936,1024.4
3,2013-04-28,22:00:00,60.08,28.1,13.80936,1023.3
1,2013-04-28,23:00:00,60.98,33.42,8.05546,1022.8
2,2013-04-28,23:00:00,53.96,46.6,9.20624,1024
3,2013-04-28,23:00:00,59,28.14,16.11092,1023
1,2013-04-29,NA,60.08,31.85,8.05546,1022.9
2,2013-04-29,NA,53.06,52.11,10.35702,1024.3
3,2013-04-29,NA,57.02,32.78,16.11092,1023.3
1,2013-04-29,01:00:00,59,31.68,6.90468,1023.1
2,2013-04-29,01:00:00,51.98,58.62,4.60312,1024.1
3,2013-04-29,01:00:00,55.94,40.05,12.65858,1023.3
1,2013-04-29,02:00:00,57.92,34.41,5.7539,1023.6
2,2013-04-29,02:00:00,53.06,56.34,3.45234,1024.5
3,2013-04-29,02:00:00,55.94,45.26,9.20624,1023.7
1,2013-04-29,03:00:00,57.92,42.14,5.7539,1023.9
2,2013-04-29,03:00:00,53.06,63.47,4.60312,1024.7
3,2013-04-29,03:00:00,55.94,50.72,10.35702,1024
1,2013-04-29,04:00:00,57.02,54.95,3.45234,1024
2,2013-04-29,04:00:00,53.06,71.4,3.45234,1024.6
3,2013-04-29,04:00:00,55.04,59.04,6.90468,1024
1,2013-04-29,05:00:00,57.02,57.29,0,1023.9
2,2013-04-29,05:00:00,53.06,73.89,6.90468,1024.4
3,2013-04-29,05:00:00,55.94,61.67,10.35702,1024
1,2013-04-29,06:00:00,57.02,59.31,4.60312,1023.5
2,2013-04-29,06:00:00,53.06,79.64,5.7539,1024
3,2013-04-29,06:00:00,55.94,64.28,6.90468,1023.4
1,2013-04-29,07:00:00,55.94,66.52,0,1023
2,2013-04-29,07:00:00,53.06,76.98,6.90468,1023.7
3,2013-04-29,07:00:00,55.04,68.73,6.90468,1023.1
1,2013-04-29,08:00:00,55.94,71.7,4.60312,1022.7
2,2013-04-29,08:00:00,53.06,76.98,6.90468,1023.5
3,2013-04-29,08:00:00,55.94,66.52,6.90468,1023
1,2013-04-29,09:00:00,55.04,79.8,3.45234,1022.8
2,2013-04-29,09:00:00,53.06,76.98,6.90468,1023.4
3,2013-04-29,09:00:00,55.04,68.73,9.20624,1022.9
1,2013-04-29,10:00:00,53.96,80.25,4.60312,1023
2,2013-04-29,10:00:00,53.06,76.98,10.35702,1023.7
3,2013-04-29,10:00:00,55.04,68.73,11.5078,1023.1
1,2013-04-29,11:00:00,53.96,77.06,3.45234,1023.3
2,2013-04-29,11:00:00,51.98,80.1,9.20624,1023.9
3,2013-04-29,11:00:00,53.96,71.49,9.20624,1023.5
1,2013-04-29,12:00:00,53.96,80.25,8.05546,1023.8
2,2013-04-29,12:00:00,51.98,82.87,6.90468,1024.4
3,2013-04-29,12:00:00,53.96,74.48,8.05546,1023.9
1,2013-04-29,13:00:00,53.96,80.25,6.90468,1023.8
2,2013-04-29,13:00:00,51.98,82.87,10.35702,1024.5
3,2013-04-29,13:00:00,53.96,69.08,10.35702,1023.9
1,2013-04-29,14:00:00,55.04,74.08,6.90468,1023.6
2,2013-04-29,14:00:00,53.06,82.94,10.35702,1024.4
3,2013-04-29,14:00:00,55.04,71.6,12.65858,1023.9
1,2013-04-29,15:00:00,53.96,77.06,8.05546,1023.6
2,2013-04-29,15:00:00,53.06,82.94,9.20624,1024.3
3,2013-04-29,15:00:00,55.04,71.6,12.65858,1023.7
1,2013-04-29,16:00:00,53.96,80.25,6.90468,1023.4
2,2013-04-29,16:00:00,53.96,80.25,11.5078,1024
3,2013-04-29,16:00:00,55.04,68.73,11.5078,1023.4
1,2013-04-29,17:00:00,53.96,86.41,6.90468,1023.1
2,2013-04-29,17:00:00,55.04,77.15,10.35702,1023.6
3,2013-04-29,17:00:00,55.94,71.7,8.05546,1023.1
1,2013-04-29,18:00:00,53.96,83,8.05546,1023.2
2,2013-04-29,18:00:00,53.96,80.25,10.35702,1023.7
3,2013-04-29,18:00:00,55.94,71.7,11.5078,1023.3
1,2013-04-29,19:00:00,53.96,86.41,8.05546,1023
2,2013-04-29,19:00:00,53.96,80.25,6.90468,1023.6
3,2013-04-29,19:00:00,55.04,74.08,9.20624,1023.1
1,2013-04-29,20:00:00,55.04,79.8,6.90468,1022.3
2,2013-04-29,20:00:00,53.96,77.06,9.20624,1022.8
3,2013-04-29,20:00:00,55.94,71.7,8.05546,1022.6
1,2013-04-29,21:00:00,55.94,71.7,6.90468,1022.1
2,2013-04-29,21:00:00,53.96,77.06,11.5078,1022.7
3,2013-04-29,21:00:00,59,62.07,8.05546,1022.2
1,2013-04-29,22:00:00,55.94,71.7,4.60312,1022.3
2,2013-04-29,22:00:00,53.96,74.48,10.35702,1022.9
3,2013-04-29,22:00:00,57.02,61.81,10.35702,1022.4
1,2013-04-29,23:00:00,55.94,69.3,4.60312,1022.4
2,2013-04-29,23:00:00,53.96,69.08,10.35702,1023
3,2013-04-29,23:00:00,57.02,57.29,8.05546,1022.5
1,2013-04-30,NA,55.04,71.6,6.90468,1022.7
2,2013-04-30,NA,53.06,73.89,8.05546,1023.2
3,2013-04-30,NA,55.94,59.58,8.05546,1022.7
1,2013-04-30,01:00:00,55.04,71.6,6.90468,1023.1
2,2013-04-30,01:00:00,53.06,73.89,5.7539,1023.7
3,2013-04-30,01:00:00,55.94,61.67,8.05546,1023.2
1,2013-04-30,02:00:00,53.06,89.31,8.05546,1023.6
2,2013-04-30,02:00:00,53.06,73.89,6.90468,1024.2
3,2013-04-30,02:00:00,55.04,66.41,6.90468,1023.7
1,2013-04-30,03:00:00,53.6,81.87,8.05546,NA
2,2013-04-30,03:00:00,53.06,76.98,11.5078,1023.9
3,2013-04-30,03:00:00,55.04,66.41,11.5078,1023.4
1,2013-04-30,04:00:00,53.6,81.87,8.05546,NA
2,2013-04-30,04:00:00,51.98,80.1,8.05546,1023.7
3,2013-04-30,04:00:00,53.96,69.08,8.05546,1023.4
1,2013-04-30,05:00:00,53.06,79.64,5.7539,1023.3
2,2013-04-30,05:00:00,51.8,81.74,10.35702,NA
3,2013-04-30,05:00:00,53.6,71.45,8.05546,NA
1,2013-04-30,06:00:00,53.6,76.5,0,NA
2,2013-04-30,06:00:00,51.08,82.81,4.60312,1023.5
3,2013-04-30,06:00:00,53.06,73.89,4.60312,1023.1
1,2013-04-30,07:00:00,51.8,87.47,4.60312,NA
2,2013-04-30,07:00:00,51.98,80.1,4.60312,1023.3
3,2013-04-30,07:00:00,53.06,73.89,4.60312,1022.9
1,2013-04-30,08:00:00,51.8,87.47,3.45234,NA
2,2013-04-30,08:00:00,51.98,74.29,5.7539,1023.6
3,2013-04-30,08:00:00,53.6,71.45,5.7539,NA
1,2013-04-30,09:00:00,51.8,87.47,4.60312,NA
2,2013-04-30,09:00:00,51.98,68.86,5.7539,1023.8
3,2013-04-30,09:00:00,51.98,80.1,6.90468,1023.4
1,2013-04-30,10:00:00,53.06,82.94,3.45234,1023.8
2,2013-04-30,10:00:00,51.98,63.33,6.90468,1024.2
3,2013-04-30,10:00:00,51.98,76.88,8.05546,1023.8
1,2013-04-30,11:00:00,53.96,80.25,5.7539,1024.2
2,2013-04-30,11:00:00,53.06,60.87,4.60312,1024.6
3,2013-04-30,11:00:00,51.08,82.81,6.90468,1024.5
1,2013-04-30,12:00:00,55.04,74.08,5.7539,1024.9
2,2013-04-30,12:00:00,53.96,64.03,8.05546,1025.3
3,2013-04-30,12:00:00,51.98,76.88,6.90468,1025.2
1,2013-04-30,13:00:00,55.04,66.41,6.90468,1025.5
2,2013-04-30,13:00:00,57.02,61.81,6.90468,1025.8
3,2013-04-30,13:00:00,51.98,76.88,11.5078,1025.7
1,2013-04-30,14:00:00,57.92,59.84,8.05546,1025.8
2,2013-04-30,14:00:00,59,59.58,11.5078,1026.1
3,2013-04-30,14:00:00,53.96,69.08,11.5078,1026
1,2013-04-30,15:00:00,60.08,55.39,4.60312,1025.9
2,2013-04-30,15:00:00,60.98,53.65,16.11092,1026.3
3,2013-04-30,15:00:00,55.94,66.52,9.20624,1026.1
1,2013-04-30,16:00:00,62.96,41.18,10.35702,1025.6
2,2013-04-30,16:00:00,62.06,49.55,16.11092,1026.3
3,2013-04-30,16:00:00,57.92,61.93,13.80936,1025.9
1,2013-04-30,17:00:00,62.96,39.47,13.80936,1025.5
2,2013-04-30,17:00:00,62.06,27.38,20.71404,1026.1
3,2013-04-30,17:00:00,60.08,55.39,14.96014,1025.5
1,2013-04-30,18:00:00,64.04,28.73,9.20624,1025.7
2,2013-04-30,18:00:00,62.06,24.13,21.86482,1026.1
3,2013-04-30,18:00:00,64.94,18.47,14.96014,1025.4
1,2013-04-30,19:00:00,62.96,21.52,13.80936,1025.9
2,2013-04-30,19:00:00,62.06,23.24,19.56326,1026.4
3,2013-04-30,19:00:00,64.94,19.18,12.65858,1025.6
1,2013-04-30,20:00:00,62.06,19.51,12.65858,1025.8
2,2013-04-30,20:00:00,62.06,21.22,16.11092,1026.4
3,2013-04-30,20:00:00,64.94,17.64,9.20624,1025.6
1,2013-04-30,21:00:00,62.96,20.56,11.5078,1026.2
2,2013-04-30,21:00:00,62.06,23.24,13.80936,1026.7
3,2013-04-30,21:00:00,64.04,16.72,12.65858,1025.8
1,2013-04-30,22:00:00,60.98,23.08,9.20624,1026.6
2,2013-04-30,22:00:00,60.08,25.89,11.5078,1027.1
3,2013-04-30,22:00:00,62.06,18.78,10.35702,1026.3
1,2013-04-30,23:00:00,60.08,22.77,11.5078,1026.6
2,2013-04-30,23:00:00,57.02,31.36,10.35702,1027.2
3,2013-04-30,23:00:00,60.98,21.23,11.5078,1026.4
1,2013-05-01,NA,57.92,27.96,6.90468,1026.8
2,2013-05-01,NA,53.96,36.63,8.05546,1027.2
3,2013-05-01,NA,59,23.66,9.20624,1026.6
1,2013-05-01,01:00:00,57.02,30.21,4.60312,1027.1
2,2013-05-01,01:00:00,51.08,45.81,6.90468,1027.4
3,2013-05-01,01:00:00,57.02,23.36,8.05546,1026.9
1,2013-05-01,02:00:00,55.94,34.09,3.45234,1027.3
2,2013-05-01,02:00:00,51.08,45.81,4.60312,1027.7
3,2013-05-01,02:00:00,55.94,25.43,6.90468,1027.2
1,2013-05-01,03:00:00,55.04,36.54,3.45234,1027
2,2013-05-01,03:00:00,48.02,56.01,4.60312,1027.5
3,2013-05-01,03:00:00,55.04,29.89,5.7539,1026.9
1,2013-05-01,04:00:00,53.96,41.2,0,1027
2,2013-05-01,04:00:00,48.92,54.15,0,1027.5
3,2013-05-01,04:00:00,53.96,33.76,3.45234,1027.1
1,2013-05-01,05:00:00,51.98,44.31,0,1027.4
2,2013-05-01,05:00:00,46.94,58.33,3.45234,1027.7
3,2013-05-01,05:00:00,51.98,52.32,0,1027.5
1,2013-05-01,06:00:00,53.06,42.58,0,1027.6
2,2013-05-01,06:00:00,48.02,58.07,4.60312,1027.9
3,2013-05-01,06:00:00,51.98,50.11,3.45234,1027.7
1,2013-05-01,07:00:00,48.92,51.85,3.45234,1027.5
2,2013-05-01,07:00:00,46.04,60.35,5.7539,1027.6
3,2013-05-01,07:00:00,51.08,54.09,4.60312,1027.5
1,2013-05-01,08:00:00,44.96,60.2,6.90468,1028
2,2013-05-01,08:00:00,46.04,55.32,4.60312,1028.4
3,2013-05-01,08:00:00,51.08,47.85,4.60312,1028.1
1,2013-05-01,09:00:00,46.04,60.35,8.05546,1028.3
2,2013-05-01,09:00:00,44.06,59.64,6.90468,1028.7
3,2013-05-01,09:00:00,50,52.02,4.60312,1028.4
1,2013-05-01,10:00:00,44.06,65.07,6.90468,1028.9
2,2013-05-01,10:00:00,44.06,65.07,5.7539,1029.2
3,2013-05-01,10:00:00,48.92,58.61,3.45234,1028.9
1,2013-05-01,11:00:00,48.02,60.62,8.05546,1029.7
2,2013-05-01,11:00:00,46.94,68.28,6.90468,1030
3,2013-05-01,11:00:00,50,56.3,4.60312,1029.8
1,2013-05-01,12:00:00,53.96,46.6,5.7539,1030.2
2,2013-05-01,12:00:00,51.98,50.11,6.90468,1030.5
3,2013-05-01,12:00:00,51.98,54.22,8.05546,1030.3
1,2013-05-01,13:00:00,57.02,40.22,5.7539,1030.8
2,2013-05-01,13:00:00,57.02,30.21,10.35702,1031
3,2013-05-01,13:00:00,53.06,46.46,9.20624,1030.9
1,2013-05-01,14:00:00,60.98,29.52,6.90468,1030.8
